"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"233",1013391,"BREBES",1013686,13.57018686831,1709.73942829296,17.8643182926275,45430.5718141617,4310.06071964368
"234",1013390,"BOYOLALI",1013686,23.026099614799,1082.81103303889,15.9834793471013,77233.913618927,7116.1171268992
"243",1013457,"KOTA BALIKPAPAN",1013687,49.3224933743477,438.95179691026,16.5293825462778,213836.865638812,18331.213195193
"245",1013637,"TANGERANG",1013688,446.705774613656,1140.60539456113,15.4926275735597,2561920.85228726,238332.680046243
"246",1013607,"SERANG",1013688,92.884287238121,1745.0036290451,16.9284851591651,330489.858620899,29972.2344153196
"248",1013499,"KOTA TANGERANG",1013688,186.093424710998,186.093424710998,15.6623608329552,1874924.8193124,176239.288315283
"251",1013633,"TAKALAR",1013689,0.200796336866915,629.163965108455,20.0892133063381,694.222776024842,70.3857355112959
"254",1013609,"SIDENRENG RAPPANG",1013689,0.00060464340094768,1899.3921715894,20.7635620540127,1.311757325138,0.137568347164007
"257",1013551,"MAROS",1013689,3.08985812589526,1582.5170689146,17.5248490486069,20399.078742802,2143.00533585929
"260",1013486,"KOTA PAREPARE",1013689,24.9993950128555,88.9699175488204,20.7635620540127,54235.5039031827,5687.85741583948
"261",1013477,"KOTA MAKASSAR",1013689,113.237224519253,168.534835334867,17.5248487253,1060976.4617039,99006.8263063657
"263",1013415,"GOWA",1013689,48.8192801130936,1733.24664936954,17.5248487253,230237.178865085,20540.2184823557
"272",1013531,"LOMBOK BARAT",1013691,34.5804482698441,1701.64960020629,15.4926269858975,186963.834523005,15912.0771594717
"275",1013480,"KOTA MATARAM",1013691,40.4195532202721,60.3845067322254,15.4926269858975,254344.535102689,21171.275537265
"281",1013484,"KOTA PALEMBANG",1013693,145.253627188504,249.053819896653,15.9146673462703,1606313.3613424,149394.014707113
"286",1013580,"PASURUAN",1013663,74.0742333233356,1475.4807755482,17.4514525453216,240863.934182343,23369.4490090403
"287",1013566,"NGANJUK",1013663,58.8627126067877,1269.50172069191,20.0341638898511,135248.141814967,13906.1814518615
"288",1013556,"MOJOKERTO",1013663,50.1818254590034,987.491311287886,17.4285140113642,183306.062654191,17713.079094681
"289",1013542,"MALANG",1013663,91.5758013725281,3694.67936239671,15.4421649455294,577621.455425891,49519.0509513633
"290",1013539,"MAGETAN",1013663,2.29317843914032,712.753563380102,21.0112822584994,16267.3692768849,1726.84159592462
"291",1013537,"MADIUN",1013663,23.0840794742107,1097.76354586502,16.5293820882854,115206.445391526,10949.443539815
"292",1013534,"LUMAJANG",1013663,50,1789.93794696034,18.1395625580705,132280.1875,12823.0855959872
"294",1013491,"KOTA PROBOLINGGO",1013663,22.5458040833473,50.0892362906598,20.7635615194423,91674.7199113956,9614.23208468788
"295",1013487,"KOTA PASURUAN",1013663,37.5767927616835,39.2112495070251,17.4514525453216,169659.55215079,16626.9062238744
"296",1013482,"KOTA MOJOKERTO",1013663,14.6528253913857,17.4147967831232,17.4285140113642,79084.8681167817,6935.43699013718
"297",1013475,"KOTA MADIUN",1013663,24.6227420866489,30.1533550024033,16.5293820882854,140278.445615839,13984.2348252293
"298",1013467,"KOTA BLITAR",1013663,21.4939586818218,36.3904324709438,20.763562259655,89726.9724354193,9422.44974439748
"299",1013443,"KEDIRI",1013663,68.8332788646221,1512.31941231526,18.1992002322007,224017.889674322,21767.9514586723
"300",1013431,"JEMBER",1013663,50,3327.62961851914,15.9146678566025,240160.2265625,19589.5943400017
"301",1013416,"GRESIK",1013663,35.1954467594624,1207.6417090715,16.9238995590814,107765.330111201,10189.1900393058
"303",1013386,"BOJONEGORO",1013663,23.4533309936523,2322.75363164575,20.763562159164,75778.5113195777,7947.14419125628
"304",1013382,"BLITAR",1013663,28.5060405731201,1724.17038720278,20.763562259655,77109.3969710153,8207.1362895726
"311",1013462,"KOTA BATAM",1013665,39.5808205008507,979.623446664482,18.1395628278218,169376.895069312,16896.1230845383
"312",1013479,"KOTA MANADO",1013666,15.661558508873,233.440888859332,15.9146676980915,80085.805233744,6391.71986487877
"321",1013618,"SLEMAN",1013669,130.899383407086,563.313185921288,15.4926267870997,681252.647692387,61698.8973778974
"323",1013505,"KOTA YOGYAKARTA",1013669,31.2765438109636,31.2765438109636,15.4926267870997,291861.212335903,26028.5978407778
"329",1013489,"KOTA PEKANBARU",1013670,100,996.617189699327,17.4285147462463,372574.1015625,35944.0762112882
"343",1013559,"MUARO JAMBI",1013672,4.33722883462906,4656.5064246498,18.139562381757,14509.6563336295,1325.2501318872
