"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"3240",11235,"Itapecerica Da Serra",689,27.2469566203654,162.366262523574,6.1302604238404,119964.222096234,8503.2511974267
"3296",11615,"Varzea Paulista",689,11.9249515235424,37.0170075446367,8.07360511092357,18692.2012716166,1700.14946447719
"3315",11147,"Embu",689,43.6231688596308,74.9800717458129,6.16988235360266,254926.421530738,19838.1741335322
"3332",6438,"Santa Luzia Do Norte",666,0.320366234518588,28.452659931412,7.87549741906332,802.199504038526,70.966879979493
"3395",6906,"Simoes Filho",669,8.80262674763799,193.754170020111,6.49440209410353,27074.8534722999,2302.88214484808
"3499",6997,"Crato",670,8.59263688325882,1102.09445867222,7.84908327555089,15235.690384075,1342.77358530859
"3514",9645,"Sao Lourenco Da Mata",681,49.259766517207,261.401092645247,7.07551871045895,111034.340606172,9696.85625160444
"3517",10024,"Extremoz",684,4.85575122293085,141.954431390968,7.81889566167841,11071.4101333326,1085.83725344296
"3521",11193,"Guarulhos",689,228.558576671639,338.788897666382,6.34534933684947,1261267.8868844,96698.8908204293
"3528",8447,"Pedro Leopoldo",677,0.954998098313808,303.25893451809,8.60755427694429,2567.17933172989,250.724116590787
"3609",6377,"Coqueiro Seco",666,0.352723058313131,40.090973371116,7.84342335126754,595.174637583696,52.4124455477609
"3612",11440,"Praia Grande",689,23.1945143343182,167.965363551048,6.70194353230367,59256.9700086037,4596.09050517996
"3657",11043,"Barueri",689,60.9756456688046,68.6410479378537,6.04913038299463,362758.110744062,28572.6463253941
"3729",11124,"Cotia",689,30.6588859829162,346.998440902166,6.04913038299463,118820.302604348,8317.24412206924
"3763",6707,"Itabuna",669,14.4414812326431,450.3939137212,9.21697192260006,17007.7967574049,1791.32631007697
"3799",6865,"Salvador",669,205.922719393857,340.892658801749,6.10573298897894,766528.524106244,63199.8572719198
"3805",9943,"Nova Iguacu",683,113.10074608773,593.461843940895,5.40009116757995,444290.129792036,30253.9236633129
