"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"54",5765,"Patuakhali",575,94.9449047446251,2544.16562411402,2.46590563480025,110381.835043575,10595.0194987402
"55",5787,"Mymensingh",577,574.426065571606,4603.94431700106,2.15275643830288,999660.207109935,90842.7053509611
"56",5776,"Noakhali",576,757.706271111965,2904.19357227147,1.91135905619174,1662761.14016064,138332.915151153
"57",5772,"Cox's Bazar",576,99.7749030590057,2300.34831131634,2.10659043164246,144528.137848988,12871.423742012
"58",5763,"Bhola",575,121.558181941509,1889.59450975635,2.03428252013456,197939.299154063,16022.3982028131
"59",5766,"Pirojpur",576,46.4791283011436,1857.11563484219,2.35577494528324,54460.0652773941,5060.95570249821
"60",5822,"Maulbibazar",580,25,2741.04560361011,2.28012972452974,33004.41015625,2822.70968166654
"61",5818,"Rangpur",579,499.219090398401,2529.61405805545,1.96308699830906,1030586.0666904,88931.3504502281
"62",5792,"Shariatpur",577,25.2416832139716,1389.20100653777,2.41362132814418,43858.6036788923,4087.18883197619
"63",5805,"Bogra",579,735.173495858908,3144.42001898742,1.96753675017799,1294362.64796797,116573.552192502
"64",5823,"Sunamganj",580,48.0826929211617,3982.04132516521,2.61219029153755,48124.4221099818,4835.92541557626
