"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"203",17948,"Darjiling",1511,61.8287049233913,3483.08330402785,8.9779684986023,94290.8863808287,9833.57345991935
"206",70180,"Gondiya",1498,25,4877.85819468409,9.82715356363161,34194.796875,3586.1218348382
"208",17566,"Vishakhapatnam",1485,319.915670156479,11731.692604176,7.44165685862728,1470035.46591762,136439.097856673
"209",17786,"Aurangabad",1498,300,10543.4759868236,8.13310576523761,659265.3671875,62128.1864915746
"212",17822,"Bathinda",1505,50,3811.23460320986,7.84140067166533,143485.2734375,12320.8663770565
"214",70138,"Yamuna Nagar",1492,50,1480.34426271588,9.44469701484749,75448.57421875,7623.97676084466
"215",17554,"Karimnagar",1485,25,12322.3543690546,9.50951964532484,37705.73046875,3822.90174303252
"219",17632,"Vaishali",70073,152.287869900465,2187.98768068336,7.5993937600516,365521.421332085,33580.5042932251
"220",17611,"Madhubani",70073,34.055008739233,3788.90369957444,8.54797462597034,63477.1231745572,6465.43768470864
"224",17764,"Dhule",1498,75,7538.67510373534,8.58470786244036,160750.203125,16100.506471436
"225",70276,"Sant Ravi Das Nagar",70081,71.0305094718933,1095.04420747398,8.84616198763222,122010.336070001,12199.8351713967
"232",17596,"Bhagalpur",70073,24.2260500788689,2776.4156502205,6.73724406814984,94893.6274249456,6734.29072130272
"235",17884,"Tirunelveli Kattabo",1508,25,6732.62598436668,10.9226672797057,32220.701171875,3766.43076134297
"236",17595,"Begusarai",70073,229.890684550628,2106.81423756469,8.30164586162425,462707.172259836,45538.6696841277
"237",17920,"Kanpur",70081,618.382228910923,1158.17145390611,7.54321295380083,1888466.2230935,166427.411903989
"239",17702,"Kottayam",1495,52.3937366902828,2095.66106939237,7.55833922261435,95088.7272943356,9458.60553360742
"240",17914,"Gorakhpur",70081,275,3363.18573581959,7.8327576886431,658998.03125,62526.6676424924
"242",70294,"South 24 Parganas",1511,535.101486707572,5853.61471975048,7.42437063983886,7576190.49177957,684118.2090121
"249",17911,"Ghaziabad",70081,549.435048783198,2208.04109623423,7.34442247758134,2219589.98408668,208057.742858895
"250",17782,"Solapur",1498,150,15329.5399004573,7.98401184833878,423325.2109375,39780.3382235001
"255",17583,"Kamrup",1487,191.422422230244,4740.36489681207,7.51728446192796,1028798.57091553,97614.1310943828
"257",17660,"Karnal",1492,1.62997338920832,2915.2966590108,9.94383626702894,2385.37818935336,253.216759412116
"263",17722,"Dewas",70079,75,7400.84470425063,8.48099035712726,149821.1953125,14119.4009043145
"266",17649,"Surat",1491,271.8589797616,7940.37153170357,6.4001627493681,2147422.87946612,182393.976004502
"267",17635,"Ahmadabad",1491,442.188914120197,8226.77690608907,7.54321297734223,5395383.63098459,486176.347889685
"268",17685,"Dakshin Kannad",1494,170.87612003088,4595.67671910945,8.30164549764252,321064.428289911,30535.3739806588
"275",70136,"Panipat",1492,98.3700260519981,1376.57793613616,9.44469693416326,146700.710836632,15320.5199272671
"276",70191,"East Imphal",1500,55.9733599424362,646.357437920945,8.02074450982129,136773.91563735,12817.4441021057
"277",70293,"North 24 Parganas",1511,462.069872929715,6237.86441363303,7.54321316425004,4903017.2973093,442305.832876399
"279",17783,"Thane",1498,1186.67080766754,9996.48987927289,6.6832247085828,5990523.86690402,538997.329494812
"280",17693,"Raichur",1494,25,8621.93619105019,8.61928006310898,46739.86328125,4282.25619232065
"284",17598,"Darbhanga",70073,140.944992005825,2499.90375180136,8.35998720396251,354980.432978881,32449.9057630244
"288",17829,"Kapurthala",1505,4.19106781482697,1901.53515915272,9.17027850874862,8239.49656570237,804.712198334138
"289",70292,"Kolkata",1511,97.3235834331717,97.3235834331717,7.83275788375513,3177277.9620059,307882.972280554
"290",17894,"Ballia",70081,25,3278.0841887783,10.9226671589928,25740.83203125,3008.96805346571
"291",17771,"Nagpur",1498,550,10446.2151946817,7.44165690271116,2746560.7265625,245438.687441661
"292",70264,"Firozabad",70081,237.49460199333,3137.2953120358,7.29040303677687,535572.267046288,52219.8274561967
"294",70135,"Panchkula",1492,81.0594436514975,840.655500193793,8.0639603741908,191050.66363591,17965.9028621839
"296",17619,"Patna",70073,375.221958663315,3481.1051767505,7.56049986106773,1406469.52464471,128068.890437423
"297",70153,"Purba Singhbhum",70078,264.399817585945,3801.41671292949,7.8327577662243,817368.413007394,78785.195029895
"299",17633,"Delhi",1489,1505.15745470038,1677.48802294227,7.34442226382258,14570218.9409495,1346387.62653512
