"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"556",70240,"Rajsamand",1506,6.97451822343282,4976.40775371183,8.84616195758323,4518.02192232101,437.268950096322
"557",17567,"Vizianagaram",1485,234.051777306922,5926.43908617956,7.47406854729481,307199.926924276,28291.5615837734
"558",70218,"Kendrapara",1504,125,2601.94010057166,8.03803146747507,113446.240234375,10956.5214995313
"560",17763,"Chandrapur",1498,300,11820.2486571041,8.2541089464489,254189.68359375,25187.8433440626
"561",17853,"Kota",1506,395.476347208023,5960.63381631684,7.44165651092349,517667.005412078,44238.3349761481
"562",17776,"Pune",1498,575,16156.8867977186,6.51468380340265,3771211.75390625,341656.380285066
"563",17759,"Amravati",1498,425,12825.2739795329,7.4243707068184,638374.641601562,56941.1402228271
"564",17935,"Rampur",70081,535.169357451377,2875.00641238294,6.89498077565813,757987.388621927,64066.8064113008
"565",70147,"Jamtara",70078,14.8211024701595,1937.33971453926,7.54321324883917,13251.378278694,1205.51716675159
"566",17665,"Sonepat",1492,350.341254030354,2481.42679473385,7.59939367380096,343894.30070168,32605.0648399192
"567",17956,"Nadia",1511,1306.00521132146,4262.86955808537,6.8928194086497,1731733.13110574,151289.33760425
"568",17580,"Dibrugarh",1487,75,3744.02843143243,9.86820845469962,41535.3427734375,4374.66136747846
"569",70125,"Dahod",1491,25,5563.49772668764,9.13138396350481,27821.40625,2705.30935830085
"570",17590,"Nalbari",1487,50,2559.59237244679,8.44425732296912,48092.568359375,4449.29969701398
"572",70150,"Pakur",70078,106.8758797599,1957.33386481588,6.89065942749196,133968.975940585,11271.1120145417
"573",17743,"Rewa",70079,175,6819.27258360083,9.15083073890642,110293.923828125,11005.1494167179
"574",70186,"Parbhani",1498,248.260134930024,6580.93449633207,7.83275778305548,296406.129969821,28269.4411956205
"575",17654,"Ambala",1492,271.336222067475,1990.21038813091,7.34442234261066,332140.604408135,28998.1866763956
"577",17547,"Adilabad",1485,265.092962421477,16681.6777073907,8.30164560136774,217028.093853121,21221.010625064
"578",17908,"Farrukhabad",70081,384.33652985841,2412.60224485304,7.59939351403673,436161.786375137,40022.8513806832
"579",70152,"Pashchim Singhbhum",70078,75,7674.27538032262,8.58470768898824,61485.109375,5817.28738774703
"582",17833,"Sangrur",1505,194.227422773838,5768.98211913285,8.26707371244113,161034.747378907,15448.2098173782
"583",70091,"Lakhimpur",1487,25,3175.57284476025,8.76405253617782,23626.775390625,2202.19418226543
"585",70171,"Burhanpur",70079,150,3368.61332373937,7.57562505334245,181330.71875,17458.4623436909
"587",70209,"Bhadrak",1504,157.202238697573,2578.01162998403,7.77009563771893,145065.808388452,13418.6484547492
"588",17955,"Murshidabad",1511,1353.40564800426,5871.36550615128,6.24026555542263,2025412.55267845,168977.698418923
"590",17652,"Vadodara",1491,719.26837451756,8201.91112305874,5.64389096657098,1820393.20079437,162412.010909448
"595",17830,"Ludhiana",1505,759.994112700224,4071.34130689301,6.75885151105351,1564796.7714849,136479.007072442
"596",17809,"Cuttack",1504,710.79570595175,4131.25746429523,6.27699844999713,1353903.64318034,111860.732997946
"597",17881,"Thanjavur",1508,710.513072740287,3390.65007781028,6.57086405280815,959969.580405804,84793.7803127257
"599",17727,"Gwalior",70079,425.292246043682,4998.92552157544,7.59939390775098,606352.178521038,56862.4144473952
"601",70102,"Sheikhpura",70073,82.251388579607,654.310718681518,6.81719237922525,82665.3952242405,7156.10892245133
"604",70188,"Bishnupur",1500,2.16953828930855,518.374135019258,8.29516369219876,1834.05037997989,161.510683288414
"605",17647,"Rajkot",1491,500,11832.7981557799,6.72427956799926,976928.537109375,84544.323941581
"606",70142,"Dumka",70078,25,4062.17195807403,8.0380317791756,23914.96484375,2038.52837472394
"607",70219,"Khordha",1504,342.556193168275,2880.41432772006,6.40232373815963,595540.550388833,54055.5891581699
"608",70159,"Bangalore Urban",1494,1147.05680480693,2196.35773047339,6.17544208431708,2384623.21048194,198260.042647761
"609",17563,"Prakasam",1485,291.6419275105,18146.1209240494,7.59939337791923,345665.919241089,32048.8273320308
"610",70113,"Korba",70075,50,7020.27873909101,8.9779686180793,35059.1640625,3384.10594959913
"612",70154,"Sahibganj",70078,192.918057832867,2379.41346604651,5.88589834445366,339212.05977283,26599.0373999112
"613",17823,"Chandigarh",70074,134.61872934713,134.61872934713,7.098093380535,586546.069078298,52232.7791178022
"614",70137,"Rewari",1492,106.449343264103,1393.80494595825,8.10501516084233,96107.3738867237,8737.6876071249
"615",17657,"Gurgaon",1492,374.17271155864,3058.36383689311,5.81243195506821,470622.975525161,42366.6642779663
"617",17589,"Nagaon",1487,131.187053024769,4360.92939604277,7.59939379007292,128970.99620407,12290.6955195914
"618",17784,"Wardha",1498,100,6623.0703245672,8.46154323978384,71703.9443359375,7131.61101946039
"619",70173,"Harda",70079,25,3513.30856175628,8.1655164282642,22583.466796875,1956.62325202398
"621",70246,"Madurai",1508,553.91667932272,3678.47217613653,5.89454117706168,1815274.39629338,157751.655875582
"622",17638,"Bharuch",1491,330.785948503762,5742.63759848473,7.55833903450285,301004.412016134,27788.0368566569
"623",17548,"Anantapur",1485,299.84917640686,19503.7353581585,7.6080369963387,350543.546680871,30518.7762665573
"624",17750,"Shivpuri",70079,97.280889749527,11358.5879269071,8.61928005286781,76959.1009290833,7413.3732760733
"625",17718,"Chhatarpur",70079,50,9413.299417292,8.84616167971233,55036.875,5297.09690787499
"626",17756,"West Nimar",70079,50,8507.92959623614,8.24114384951584,54024.63671875,5224.44611419955
"628",17875,"Erode",1508,329.547104038738,8191.86604811075,7.44165685599074,362580.802964279,33487.9325557048
"629",70144,"Giridih",70078,25,5376.90481426298,9.44469636642289,26048.08203125,2622.42949929191
"632",17648,"Sabar Kantha",1491,25,7967.73760257202,8.26707369063215,20359.685546875,1786.64492407099
"633",70166,"Udupi",1494,223.28301910311,3941.41285875558,7.44597898604296,215653.349197705,19981.0005874019
"635",70226,"Karaikal",70080,163.212794158608,192.259184364229,7.54321307940706,160565.819806235,15790.7315377817
"638",17707,"Kollam",1495,767.91901383549,2391.90159586142,6.4001627008056,1622626.1694985,135615.943545248
"639",70280,"Almora",70082,24.0659683942795,3498.8006677595,9.44469665814531,22769.0740392033,2292.31055318834
"640",17694,"Shimoga",1494,78.2678540796041,7830.79000280632,8.21089338235727,65589.7465544429,5854.40206424474
"644",17679,"Belgaum",1494,251.621924678329,13630.8852618993,6.28348080149047,430356.030462912,33612.681476922
"646",17568,"Warangal",1485,249.624015390873,13218.9723399151,8.35782602857843,192139.656769072,18895.227239245
"647",17641,"Jamnagar",1491,270.442266762257,11942.1095816485,7.0159839801585,480074.894727311,41288.0237812394
"649",17879,"Salem",1508,542.400312796235,5227.07530582993,5.68062450478228,1099875.63778775,95012.1498407386
"650",70175,"Neemuch",70079,108.611723035574,4481.33162315062,8.5847073363656,74653.3756063735,7317.95892951274
"652",70233,"Moga",1505,100,2624.89107876928,8.3016457663761,101657.796875,9748.92758380634
"653",17957,"Puruliya",1511,254.861306794919,6681.39419218205,6.72427953842404,462287.408133481,39798.7620551044
"655",17839,"Bhilwara",1506,250,11350.0366155271,8.24114383210289,244272.067382812,22892.7698116363
"658",17825,"Firozpur",1505,175,5893.26601130792,7.85220459955688,155302.677734375,14236.143338259
"659",70272,"Maharajganj",70081,281.845094077289,3523.99436589039,7.05055643819921,306865.149386831,26228.0268129192
"660",17821,"Amritsar",1505,599.451167881489,5568.89738661326,6.20137165966901,1028725.4565948,87076.0993931219
"661",17887,"West Tripura",1509,378.917407989502,3251.42677371041,5.97449020104527,606205.632825106,50412.5793094031
"664",70124,"Anand",1491,228.026069328189,3055.49830289783,7.5734644598647,392714.969465055,34690.4405782914
